,datetime,title,source,link,sentiment_class,sentiment_score
541,12/8/2022 1:45:54 AM,Capital One Financial (COF) Receives a Hold from RBC Capital,TipRanks,/news/stocks/capital-one-financial-cof-receives-a-hold-from-rbc-capital-1031959223,positive,0.898360013961792
542,12/12/2022 1:54:05 PM,Capital One lands on JPMorgan's Analyst Focus List as a 'top value opportunity',Seeking Alpha,https://seekingalpha.com/news/3916095-capital-one-lands-on-jpmorgans-analyst-focus-list-as-a-top-value-opportunity?utm_source=businessinsider&utm_medium=referral,negative,0.8378850817680359
543,12/13/2022 5:49:45 PM,"Affirm, Discover, Synchrony stocks cut at BofA as credit conditions weaken",Seeking Alpha,https://seekingalpha.com/news/3916616-affirm-discover-synchrony-stocks-cut-at-bofa-as-credit-conditions-weaken?utm_source=businessinsider&utm_medium=referral,neutral,0.8989930152893066
544,12/15/2022 12:17:47 PM,"Capital One delinquency, net charge-offs climb in November",Seeking Alpha,https://seekingalpha.com/news/3917468-capital-one-delinquency-net-charge-offs-climb-in-november?utm_source=businessinsider&utm_medium=referral,negative,0.8569972515106201
545,12/15/2022 3:28:47 PM,Citi puts Capital One on negative catalyst watch as credit trends normalize,Seeking Alpha,https://seekingalpha.com/news/3917620-citi-puts-capital-one-on-negative-catalyst-watch-as-credit-trends-normalize?utm_source=businessinsider&utm_medium=referral,neutral,0.9428383111953735
546,12/18/2022 6:29:00 PM,Credit card metrics climb closer to prepandemic levels in November,Seeking Alpha,https://seekingalpha.com/news/3918099-credit-card-metrics-climb-closer-to-prepandemic-levels-in-november?utm_source=businessinsider&utm_medium=referral,negative,0.9460127353668213
547,12/19/2022 10:05:00 PM,Capital One Financial Corporation to Webcast Conference Call on Fourth Quarter 2022 Earnings,PR Newswire,/news/stocks/capital-one-financial-corporation-to-webcast-conference-call-on-fourth-quarter-2022-earnings-1031981148,positive,0.943783164024353
548,12/28/2022 3:37:05 PM,Banks lose market share in auto lending as credit unions offer lower rates,Seeking Alpha,https://seekingalpha.com/news/3920797-banks-credit-unions-auto-lending?utm_source=businessinsider&utm_medium=referral,neutral,0.964927613735199
549,1/3/2023 8:44:32 PM,"Why This Bank Analyst Is No Longer Bullish On Ally, Capital One",Benzinga,/news/stocks/why-this-bank-analyst-is-no-longer-bullish-on-ally-capital-one-1031998544,positive,0.86751788854599
550,1/4/2023 2:24:03 PM,"Jim Cramer Recommends Selling This EV Maker's Stock, And It's Not Tesla",Benzinga,/news/stocks/jim-cramer-recommends-selling-this-ev-maker-s-stock-and-it-s-not-tesla-1031999851,positive,0.9275367259979248
551,1/5/2023 4:01:20 PM,"Benzinga's Top Ratings Upgrades, Downgrades For January 5, 2023",Benzinga,/news/stocks/benzinga-s-top-ratings-upgrades-downgrades-for-january-5-2023-1032002380,neutral,0.5128071308135986
552,1/5/2023 4:42:23 PM,"Stephens raises Bread Financial to Overweight, bearish on Capital One, AmEx",Seeking Alpha,https://seekingalpha.com/news/3922406-stephens-raises-bread-financial-to-overweight-bearish-on-capital-one-american-express?utm_source=businessinsider&utm_medium=referral,neutral,0.4312797784805298
553,1/10/2023 1:00:52 PM,Where Capital One Financial Stands With Analysts,Benzinga,/news/stocks/where-capital-one-financial-stands-with-analysts-1032009155,positive,0.9421491026878357
554,1/10/2023 2:04:49 PM,"Capital One, Ally Financial stocks slip after Jefferies cuts to Hold",Seeking Alpha,https://seekingalpha.com/news/3923326-capital-one-ally-financial-stocks-slip-after-jefferies-cuts-to-hold?utm_source=businessinsider&utm_medium=referral,neutral,0.9646482467651367
555,1/10/2023 4:01:12 PM,"Benzinga's Top Ratings Upgrades, Downgrades For January 10, 2023",Benzinga,/news/stocks/benzinga-s-top-ratings-upgrades-downgrades-for-january-10-2023-1032009905,neutral,0.5437145829200745
556,1/13/2023 1:58:27 AM,Capital One Financial (COF) Gets a Hold from RBC Capital,TipRanks,/news/stocks/capital-one-financial-cof-gets-a-hold-from-rbc-capital-1032016205,positive,0.9284158945083618
557,1/19/2023 3:53:17 PM,Credit card stocks drop after Discover expects charge-off rates to accelerate,Seeking Alpha,https://seekingalpha.com/news/3925948-credit-card-stocks-drop-after-discover-expects-charge-off-rates-to-accelerate?utm_source=businessinsider&utm_medium=referral,neutral,0.9718406796455383
558,1/19/2023 10:04:17 PM,Capital One Financial lays off over 1K tech employees,Seeking Alpha,https://seekingalpha.com/news/3926155-capital-one-financial-lays-off-over-1k-tech-employees?utm_source=businessinsider&utm_medium=referral,neutral,0.9656448364257812
559,1/20/2023 4:27:50 PM,Capital One Layoffs 2023: What to Know About the Latest COF Job Cuts,InvestorPlace,/news/stocks/capital-one-layoffs-2023-what-to-know-about-the-latest-cof-job-cuts-1032031533,neutral,0.9187580943107605
560,1/23/2023 3:01:13 PM,What Wall Street expects from Capital One Financial's earnings,Markets Insider Automation,/news/stocks/capital_one_financial-q4-quarterly-earnings-preview-stock-1032034000,positive,0.9362914562225342
561,1/23/2023 6:06:49 PM,"Banks behind Zelle to develop digital wallet to compete with PayPal, Apple (updated)",Seeking Alpha,https://seekingalpha.com/news/3926699-banks-behind-zelle-to-develop-digital-wallet-to-compete-with-paypal-apple-report?utm_source=businessinsider&utm_medium=referral,positive,0.854112446308136
562,1/23/2023 10:35:12 PM,Capital One Financial Q4 2022 Earnings Preview,Seeking Alpha,https://seekingalpha.com/news/3926817-capital-one-financial-q4-2022-earnings-preview?utm_source=businessinsider&utm_medium=referral,positive,0.8671694397926331
563,1/23/2023 10:35:51 PM,Notable earnings after Tuesday's close,Seeking Alpha,https://seekingalpha.com/news/3926740-notable-earnings-after-tuesdays-close?utm_source=businessinsider&utm_medium=referral,negative,0.8953564763069153
564,1/24/2023 9:10:54 PM,"Capital One Financial Non-GAAP EPS of $2.82 misses by $1.04, revenue of $9.04B misses by $30M",Seeking Alpha,https://seekingalpha.com/news/3927404-capital-one-financial-non-gaap-eps-of-2_82-misses-1_04-revenue-of-9_04b-misses-30m?utm_source=businessinsider&utm_medium=referral,positive,0.7608676552772522
565,1/24/2023 9:22:47 PM,Capital One Q4 earnings trail consensus as credit loss provision balloons,Seeking Alpha,https://seekingalpha.com/news/3927363-capital-one-q4-earnings?utm_source=businessinsider&utm_medium=referral,neutral,0.9591137170791626
566,1/24/2023 9:55:39 PM,"Capital One December credit card delinquency, charge-off rate climbs",Seeking Alpha,https://seekingalpha.com/news/3927467-capital-one-december-credit-card-delinquency-charge-off-rate-climbs?utm_source=businessinsider&utm_medium=referral,positive,0.49608471989631653
567,1/24/2023 10:05:00 PM,"Capital One Reports Fourth Quarter 2022 Net Income of $1.2 billion, or $3.03 per share",PR Newswire,/news/stocks/capital-one-reports-fourth-quarter-2022-net-income-of-1-2-billion-or-3-03-per-share-1032038030,positive,0.90815669298172
568,1/24/2023 10:10:32 PM,"Capital One Financial Corp. Q4 Profit Decreases, misses estimates",RTTNews,/news/stocks/capital-one-financial-corp-q4-profit-decreases-misses-estimates-1032038052,neutral,0.9705076217651367
569,1/25/2023 5:00:22 PM,"eHealth, Capital One Financial among financials gainers, Redfin in losers pack",Seeking Alpha,https://seekingalpha.com/news/3927841-ehealth-capital-one-financial-among-financials-gainers-redfin-in-losers-pack?utm_source=businessinsider&utm_medium=referral,negative,0.7511979937553406
570,1/26/2023 2:49:59 PM,5 Most Expensive Financial Stocks You Should Worry About,Benzinga,/news/stocks/5-most-expensive-financial-stocks-you-should-worry-about-1032043843,positive,0.8364837765693665
571,1/27/2023 12:05:00 AM,Capital One Announces Quarterly Dividend,PR Newswire,/news/stocks/capital-one-announces-quarterly-dividend-1032045223,positive,0.7023295164108276
572,1/27/2023 4:25:37 AM,Capital One Financial (COF) Receives a Buy from Robert W. Baird,TipRanks,/news/stocks/capital-one-financial-cof-receives-a-buy-from-robert-w-baird-1032045353,positive,0.5666606426239014
573,1/27/2023 6:55:22 AM,Capital One Financial declares $0.60 dividend,Seeking Alpha,https://seekingalpha.com/news/3928802-capital-one-financial-corporation-declares-0_60-dividend?utm_source=businessinsider&utm_medium=referral,positive,0.9436801671981812
574,1/27/2023 7:32:07 PM,The Ultimate Guide to Getting Your First Credit Card in Your 20s,InvestorPlace,/news/stocks/the-ultimate-guide-to-getting-your-first-credit-card-in-your-20s-1032047508,positive,0.9135228395462036
575,1/28/2023 1:45:22 AM,RBC Capital Sticks to Their Hold Rating for Capital One Financial (COF),TipRanks,/news/stocks/rbc-capital-sticks-to-their-hold-rating-for-capital-one-financial-cof-1032047810,positive,0.8428401947021484
576,1/29/2023 8:14:00 PM,Credit card banks continue long slog back to normalized delinquency rates,Seeking Alpha,https://seekingalpha.com/news/3928481-credit-card-delinquency-rises-december?utm_source=businessinsider&utm_medium=referral,neutral,0.9361104965209961
577,2/1/2023 12:25:07 PM,"White House seeks to lower U.S. credit card late fees, app charges",Seeking Alpha,https://seekingalpha.com/news/3930352-white-house-seeks-to-lower-us-credit-card-late-fees-app-charges?utm_source=businessinsider&utm_medium=referral,positive,0.6277756094932556
578,2/1/2023 4:57:31 PM,Citizens Financial adds Zelle to mobile app for small business customers,Seeking Alpha,https://seekingalpha.com/news/3930529-citizens-financial-adds-zelle-to-mobile-app-for-small-business-customers?utm_source=businessinsider&utm_medium=referral,positive,0.6947624683380127
579,2/8/2023 2:00:00 PM,BJ's Wholesale Club and Capital One Unveil BJ's One™ Mastercard® Program,PR Newswire,/news/stocks/bj-s-wholesale-club-and-capital-one-unveil-bj-s-one-mastercard-program-1032078376,positive,0.8198614716529846
580,2/10/2023 2:16:26 PM,U.S. banks to face harsher adverse scenario in Fed's 2023 stress tests,Seeking Alpha,https://seekingalpha.com/news/3934796-us-banks-to-face-harsher-adverse-scenario-in-feds-2023-stress-tests?utm_source=businessinsider&utm_medium=referral,neutral,0.5882540345191956
581,2/12/2023 7:32:00 PM,"Capital One, Bank of America top financial firms winning the most patents in 2022",Seeking Alpha,https://seekingalpha.com/news/3934986-capital-one-bank-of-america-top-financial-firms-winning-the-most-patents-in-2022?utm_source=businessinsider&utm_medium=referral,negative,0.6255063414573669
582,2/13/2023 4:09:27 PM,Consumers reduce their expectations for higher income in the year ahead - Fed survey,Seeking Alpha,https://seekingalpha.com/news/3935250-consumers-reduce-their-expectations-for-higher-income-in-the-year-ahead-fed-survey?utm_source=businessinsider&utm_medium=referral,neutral,0.8279659152030945
583,2/15/2023 11:25:17 AM,Capital One Financial (COF) Receives a Rating Update from a Top Analyst,TipRanks,/news/stocks/capital-one-financial-cof-receives-a-rating-update-from-a-top-analyst-1032098361,positive,0.8194307684898376
584,2/15/2023 1:48:34 PM,"Capital One credit card delinquency, charge-off rates rise in January",Seeking Alpha,https://seekingalpha.com/news/3936316-capital-one-credit-card-delinquency-charge-off-rates-rise-in-january?utm_source=businessinsider&utm_medium=referral,neutral,0.5405097007751465
585,2/16/2023 12:45:11 PM,Bank of America Securities Sticks to Its Hold Rating for Capital One Financial (COF),TipRanks,/news/stocks/bank-of-america-securities-sticks-to-its-hold-rating-for-capital-one-financial-cof-1032102610,positive,0.9005879163742065
586,2/19/2023 7:33:00 PM,"Credit card delinquencies, charge-offs trend up in January as interest rates climb",Seeking Alpha,https://seekingalpha.com/news/3937817-credit-card-delinquencies-charge-offs-rise-in-january-as-interest-rates-climb?utm_source=businessinsider&utm_medium=referral,negative,0.8406577706336975
587,2/23/2023 11:41:46 AM,Top dividend stocks picked using a UBS machine-learning model,Seeking Alpha,https://seekingalpha.com/news/3939207-top-dividend-stocks-machine-learning-ai-screen-picks?utm_source=businessinsider&utm_medium=referral,positive,0.9306975603103638
588,2/27/2023 10:45:13 AM,Capital One Financial (COF) Receives a Hold from Barclays,TipRanks,/news/stocks/capital-one-financial-cof-receives-a-hold-from-barclays-1032127156,positive,0.8039327263832092
589,3/2/2023 3:23:08 PM,Capital One Financial stock slips after downgrade to Sell at Odeon,Seeking Alpha,https://seekingalpha.com/news/3943305-capital-one-financial-stock-slips-after-downgrade-to-sell-at-odeon?utm_source=businessinsider&utm_medium=referral,neutral,0.9648187756538391
590,3/2/2023 4:00:54 PM,"Benzinga's Top Ratings Upgrades, Downgrades For March 2, 2023",Benzinga,/news/stocks/benzinga-s-top-ratings-upgrades-downgrades-for-march-2-2023-1032140832,positive,0.49466392397880554
591,3/3/2023 10:21:54 AM,Latest updates on the U.S. effort towards a digital dollar,Seeking Alpha,https://seekingalpha.com/news/3943764-latest-updates-on-the-us-effort-towards-a-digital-dollar?utm_source=businessinsider&utm_medium=referral,positive,0.8410343527793884
592,3/13/2023 11:33:04 PM,3 Bank Stocks to Buy That Are Crushing It With AI,InvestorPlace,/news/stocks/3-bank-stocks-to-buy-that-are-crushing-it-with-ai-1032164492,neutral,0.4984660744667053
593,3/16/2023 12:22:23 PM,Capital One February credit card metrics creep closer to pre-pandemic levels,Seeking Alpha,https://seekingalpha.com/news/3948137-capital-one-february-credit-card-metrics-creep-closer-to-pre-pandemic-levels?utm_source=businessinsider&utm_medium=referral,negative,0.681572437286377
594,3/18/2023 6:53:00 PM,"Credit card trends continue normalizing in February, nearing prepandemic levels",Seeking Alpha,https://seekingalpha.com/news/3948647-credit-card-trends-continue-normalizing-in-feb-but-still-mostly-below-prepandemic-levels?utm_source=businessinsider&utm_medium=referral,negative,0.8955602645874023
595,3/21/2023 11:34:54 AM,"Should the FDIC deposit insurance cap be kept, waived or raised?",Seeking Alpha,https://seekingalpha.com/news/3949375-should-the-fdic-deposit-insurance-cap-be-kept-waived-or-raised?utm_source=businessinsider&utm_medium=referral,positive,0.858963131904602
596,3/21/2023 9:05:00 PM,Capital One Financial Corporation to Webcast Conference Call on First Quarter 2023 Earnings,PR Newswire,/news/stocks/capital-one-financial-corporation-to-webcast-conference-call-on-first-quarter-2023-earnings-1032183158,positive,0.9423931241035461
597,3/24/2023 8:52:34 AM,Moody's warns on spillover risk; banks continue emergency borrowing,Seeking Alpha,https://seekingalpha.com/news/3950816-moodys-warns-on-spillover-risk-banks-continue-emergency-borrowing?utm_source=businessinsider&utm_medium=referral,neutral,0.9506741762161255
598,3/28/2023 7:57:10 PM,"Block's Cash App Not Likely To Yield Promising Margins, Analyst Says Remaining Wary Of Regulatory Headwinds",Benzinga,/news/stocks/block-s-cash-app-not-likely-to-yield-promising-margins-analyst-says-remaining-wary-of-regulatory-headwinds-1032198183,neutral,0.5822542309761047
599,3/31/2023 2:44:21 PM,NVIDIA To Rally Around 18%? Here Are 10 Other Analyst Forecasts For Friday,Benzinga,/news/stocks/nvidia-to-rally-around-18-here-are-10-other-analyst-forecasts-for-friday-1032207050,positive,0.9173057675361633
600,3/31/2023 7:01:34 PM,Expert Ratings for Capital One Finl,Benzinga,/news/stocks/expert-ratings-for-capital-one-finl-1032207923,positive,0.8683883547782898
601,4/10/2023 9:45:15 AM,Bank of America Securities Remains a Hold on Capital One Financial (COF),TipRanks,/news/stocks/bank-of-america-securities-remains-a-hold-on-capital-one-financial-cof-1032221760,positive,0.8688122034072876
602,4/10/2023 1:03:02 PM,"US Equity Indices Drop As Traders Reassess Fed Hikes: Rate-Sensitive Real Estate, Tech Stocks Underperform",Benzinga,/news/stocks/nasdaq-s-p-500-futures-signal-subdued-open-for-data-heavy-week-analyst-says-fed-rate-hike-pause-on-table-1032221815,neutral,0.9637708067893982
603,4/10/2023 1:21:07 PM,AudioCodes And Other Big Stocks Moving Lower In Monday's Pre-Market Session,Benzinga,/news/stocks/audiocodes-and-other-big-stocks-moving-lower-in-monday-s-pre-market-session-1032221826,neutral,0.9614700675010681
604,4/10/2023 6:04:30 PM,Capital One Financial stock slides after Walmart sues to end credit card pact (updated),Seeking Alpha,https://seekingalpha.com/news/3955265-capital-one-financial-stock-slides-after-walmart-sues-to-end-credit-card-pact?utm_source=businessinsider&utm_medium=referral,neutral,0.961545467376709
605,4/11/2023 9:15:18 AM,Capital One Financial (COF) Gets a Sell from Morgan Stanley,TipRanks,/news/stocks/capital-one-financial-cof-gets-a-sell-from-morgan-stanley-1032223729,positive,0.5908598899841309
606,4/13/2023 7:01:44 PM,"Banks Q1 earnings focus on deposit levels, outlook",Seeking Alpha,https://seekingalpha.com/news/3955393-banks-q1-earnings-preview?utm_source=businessinsider&utm_medium=referral,positive,0.9351455569267273
607,4/15/2023 1:45:33 AM,Capital One Financial (COF) Receives a Hold from RBC Capital,TipRanks,/news/stocks/capital-one-financial-cof-receives-a-hold-from-rbc-capital-1032233856,positive,0.898360013961792
608,4/17/2023 7:01:19 PM,Expert Ratings for Capital One Finl,Benzinga,/news/stocks/expert-ratings-for-capital-one-finl-1032237199,positive,0.8683883547782898
609,4/26/2023 3:01:13 PM,Capital One Financial earnings: here's what Wall Street expects,Markets Insider Automation,/news/stocks/capital_one_financial-stock-q1-earnings-preview-1032263735,positive,0.9248536229133606
610,4/26/2023 9:35:19 PM,Notable earnings after Thursday's close,Seeking Alpha,https://seekingalpha.com/news/3960471-notable-earnings-after-thursdays-close?utm_source=businessinsider&utm_medium=referral,negative,0.8900269269943237
611,4/26/2023 9:35:42 PM,Capital One Financial Q1 2023 Earnings Preview,Seeking Alpha,https://seekingalpha.com/news/3960671-capital-one-financial-q1-2023-earnings-preview?utm_source=businessinsider&utm_medium=referral,positive,0.8653464317321777
612,4/27/2023 1:04:48 PM,"Stocks Rise On Strong Earnings, Expectation Of Fed Rate Hikes Ending: Analyst Says 'No Earnings Recession In Cards Yet'",Benzinga,/news/stocks/us-stocks-eye-higher-open-as-meta-q1-uplifts-tech-sector-analyst-says-no-earnings-recession-in-cards-yet-1032268050,negative,0.7996723055839539
613,4/27/2023 8:06:57 PM,"Capital One Financial Non-GAAP EPS of $2.31 misses by $1.62, revenue of $8.9B misses by $170M",Seeking Alpha,https://seekingalpha.com/news/3961611-capital-one-financial-non-gaap-eps-of-2_31-misses-1_62-revenue-of-8_9b-misses-170m?utm_source=businessinsider&utm_medium=referral,positive,0.7441463470458984
614,4/27/2023 9:35:53 PM,Capital One credit card delinquency rate improves in March,Seeking Alpha,https://seekingalpha.com/news/3961798-capital-one-credit-card-delinquency-rate-improves-in-march?utm_source=businessinsider&utm_medium=referral,negative,0.9277660250663757
615,4/27/2023 10:05:00 PM,"Capital One Reports First Quarter 2023 Net Income of $960 million, or $2.31 per share",PR Newswire,/news/stocks/capital-one-reports-first-quarter-2023-net-income-of-960-million-or-2-31-per-share-1032270232,positive,0.9222075343132019
616,4/27/2023 10:34:09 PM,"Capital One Financial Corp. Q1 Profit Decreases, misses estimates",RTTNews,/news/stocks/capital-one-financial-corp-q1-profit-decreases-misses-estimates-1032270344,neutral,0.9707822203636169
617,4/28/2023 8:25:27 AM,Barclays Reaffirms Their Hold Rating on Capital One Financial (COF),TipRanks,/news/stocks/barclays-reaffirms-their-hold-rating-on-capital-one-financial-cof-1032272687,positive,0.8072937726974487
618,4/30/2023 6:05:00 PM,"Credit card delinquency, net charge-offs improve, on average, in March",Seeking Alpha,https://seekingalpha.com/news/3962225-credit-card-delinquency-net-charge-off-improve-march?utm_source=businessinsider&utm_medium=referral,negative,0.9368126392364502
619,5/1/2023 2:45:16 PM,Capital One Financial (COF) Gets a Buy from Robert W. Baird,TipRanks,/news/stocks/capital-one-financial-cof-gets-a-buy-from-robert-w-baird-1032278609,positive,0.5751031637191772
620,5/2/2023 1:45:46 AM,RBC Capital Reaffirms Their Hold Rating on Capital One Financial (COF),TipRanks,/news/stocks/rbc-capital-reaffirms-their-hold-rating-on-capital-one-financial-cof-1032279735,positive,0.7975203990936279
621,5/2/2023 12:10:18 PM,"Analysts Have Conflicting Sentiments on These Financial Companies: Capital One Financial (COF), Kimco Realty (KIM) and Park Hotels & Resorts (PK)",TipRanks,/news/stocks/analysts-have-conflicting-sentiments-on-these-financial-companies-capital-one-financial-cof-kimco-realty-kim-and-park-hotels-resorts-pk-1032282037,neutral,0.9495149850845337
622,5/3/2023 12:03:49 PM,Active funds struggled in April and value topped growth,Seeking Alpha,https://seekingalpha.com/news/3964368-active-funds-struggled-in-april-and-value-topped-growth?utm_source=businessinsider&utm_medium=referral,neutral,0.9700610637664795
623,5/5/2023 12:15:00 AM,Capital One Announces Quarterly Dividend,PR Newswire,/news/stocks/capital-one-announces-quarterly-dividend-1032294548,positive,0.7023295164108276
624,5/5/2023 7:37:32 AM,Capital One Financial declares $0.60 dividend,Seeking Alpha,https://seekingalpha.com/news/3966268-capital-one-financial-corporation-declares-0_60-dividend?utm_source=businessinsider&utm_medium=referral,positive,0.9436801671981812
625,5/11/2023 2:27:32 PM,Regional Banks Remain On Life Support,Benzinga,/news/stocks/regional-banks-remain-on-life-support-1032317760,positive,0.6568369269371033
626,5/15/2023 10:40:23 AM,"Analysts Conflicted on These Financial Names: Capital One Financial (COF), UDR (UDR) and Bank Of Hawaii (BOH)",TipRanks,/news/stocks/analysts-conflicted-on-these-financial-names-capital-one-financial-cof-udr-udr-and-bank-of-hawaii-boh-1032326904,positive,0.5466510057449341
627,5/15/2023 3:15:35 PM,Capital One credit card charge-off rate climbs in April,Seeking Alpha,https://seekingalpha.com/news/3971438-capital-one-credit-card-charge-off-rate-climbs-in-april?utm_source=businessinsider&utm_medium=referral,negative,0.8524441719055176
628,5/15/2023 5:18:00 PM,"Michael Burry's Scion buys bank and energy stocks in Q1, sells MGM, Skywest",Seeking Alpha,https://seekingalpha.com/news/3971534-michael-burry-scion-buys-bank-and-energy-stocks-q1?utm_source=businessinsider&utm_medium=referral,positive,0.9355069994926453
629,5/15/2023 7:00:05 PM,"Michael Burry Is Betting on Bank Stocks FRCB, WAL, PACW, NYCB",InvestorPlace,/news/stocks/michael-burry-is-betting-on-bank-stocks-frcb-wal-pacw-nycb-1032328538,positive,0.9388909935951233
630,5/16/2023 10:07:11 AM,"Home Depot, Capital One Financial And 3 Stocks To Watch Heading Into Tuesday",Benzinga,/news/stocks/home-depot-capital-one-financial-and-3-stocks-to-watch-heading-into-tuesday-1032330304,positive,0.9316257834434509
631,5/16/2023 1:14:55 PM,"Pre-market Movers: GDC, ELOX, VOXX, HZNP, CALT… ",RTTNews,/news/stocks/pre-market-movers-gdc-elox-voxx-hznp-calt-1032330791,positive,0.9535526037216187
632,5/16/2023 6:46:33 PM,Capital One stock climbs as Berkshire Hathaway takes new stake in Q1,Seeking Alpha,https://seekingalpha.com/news/3972279-capital-one-stock-climbs-as-berkshire-hathaway-takes-new-stake-in-q1?utm_source=businessinsider&utm_medium=referral,negative,0.8344168066978455
633,5/16/2023 10:31:55 PM,Warren Buffett and J.P. Morgan Have One Thing in Common: They Both Like These 2 Stocks,TipRanks,/news/stocks/warren-buffett-and-j-p-morgan-have-one-thing-in-common-they-both-like-these-2-stocks-1032332764,positive,0.8759223222732544
634,5/17/2023 5:50:27 PM,"Credit card delinquencies hold steady in April, charge-offs creep higher",Seeking Alpha,https://seekingalpha.com/news/3972275-credit-card-roundup-april?utm_source=businessinsider&utm_medium=referral,neutral,0.5119735598564148
635,5/22/2023 1:05:48 PM,The 3 Best Momentum Stocks to Buy in May 2023,InvestorPlace,/news/stocks/momentum-stocks-to-buy-1032342750,positive,0.9131151437759399
636,5/22/2023 4:25:37 PM,Buffett Dumped 2 Stocks to Buy This One. Should You Follow?,TipRanks,/news/stocks/buffett-dumped-2-stocks-to-buy-this-one-should-you-follow-1032343262,positive,0.8988790512084961
637,5/23/2023 10:45:18 AM,3 Stocks Getting a Warren Buffett Boost,InvestorPlace,/news/stocks/3-stocks-getting-a-warren-buffett-boost-1032344856,positive,0.7362317442893982
638,5/25/2023 12:53:20 AM,4 Michael Burry Stocks to Buy (and 3 to Sell),InvestorPlace,/news/stocks/4-michael-burry-stocks-to-buy-and-3-to-sell-1032349953,positive,0.917142391204834
639,5/25/2023 10:18:44 PM,"NYC Banking Commission votes to freeze city's deposits in Capital One, KeyBank",Seeking Alpha,https://seekingalpha.com/news/3975298-nyc-banking-commission-votes-to-freeze-citys-deposits-in-capital-one-keybank?utm_source=businessinsider&utm_medium=referral,neutral,0.7574758529663086
640,6/1/2023 1:51:56 PM,Capital One acquires digital concierge Velocity Mobile,Seeking Alpha,https://seekingalpha.com/news/3976610-capital-one-acquires-digital-concierge-velocity-mobile?utm_source=businessinsider&utm_medium=referral,positive,0.9117538928985596
641,6/1/2023 11:37:08 PM,The 7 Hottest Stocks and Cryptos on the Market,InvestorPlace,/news/stocks/the-7-hottest-stocks-and-cryptos-on-the-market-1032366019,positive,0.9299651384353638
642,6/2/2023 3:02:03 PM,Analyst Expectations for Capital One Finl's Future,Benzinga,/news/stocks/analyst-expectations-for-capital-one-finl-s-future-1032367323,negative,0.769716739654541
643,6/2/2023 7:01:10 PM,Citigroup Maintains Buy Rating for Capital One Finl: Here's What You Need To Know,Benzinga,/news/stocks/citigroup-maintains-buy-rating-for-capital-one-finl-here-s-what-you-need-to-know-1032367963,positive,0.9327284693717957
644,6/5/2023 7:41:19 AM,Stronger capital rules may be coming for the largest U.S. banks,Seeking Alpha,https://seekingalpha.com/news/3977429-stronger-capital-rules-may-be-coming-for-the-largest-us-banks?utm_source=businessinsider&utm_medium=referral,negative,0.6505228281021118
645,6/7/2023 12:30:14 AM,"Analysts Offer Insights on Financial Companies: Bank Of Montreal (BMO), Capital One Financial (COF) and ASX Limited (OtherASXFF)",TipRanks,/news/stocks/analysts-offer-insights-on-financial-companies-bank-of-montreal-bmo-capital-one-financial-cof-and-asx-limited-otherasxff-1032374300,positive,0.9303403496742249
646,6/12/2023 10:04:13 AM,U.S. credit card debt nears the $1T mark: Is there a reason to worry?,Seeking Alpha,https://seekingalpha.com/news/3979116-us-credit-card-debt-nears-the-1t-mark-is-there-a-reason-to-worry?utm_source=businessinsider&utm_medium=referral,neutral,0.6301828026771545
647,6/15/2023 2:14:54 PM,"Capital One credit card delinquency, charge-off rates march up in May",Seeking Alpha,https://seekingalpha.com/news/3980206-capital-one-credit-card-delinqency-charge-off-rates-march-up-in-may?utm_source=businessinsider&utm_medium=referral,negative,0.8888569474220276
648,6/16/2023 9:25:07 AM,Capital One Financial (COF) Gets a Hold from Bank of America Securities,TipRanks,/news/stocks/capital-one-financial-cof-gets-a-hold-from-bank-of-america-securities-1032393804,positive,0.9221371412277222
649,6/16/2023 10:12:40 AM,Analysts Offer Insights on Financial Companies: Toronto Dominion Bank (TD) and Capital One Financial (COF),TipRanks,/news/stocks/analysts-offer-insights-on-financial-companies-toronto-dominion-bank-td-and-capital-one-financial-cof-1032393950,positive,0.9382460117340088
650,6/16/2023 4:25:46 PM,Morgan Stanley Remains a Sell on Capital One Financial (COF),TipRanks,/news/stocks/morgan-stanley-remains-a-sell-on-capital-one-financial-cof-1032394866,positive,0.7035861015319824
651,6/19/2023 6:27:00 PM,"May credit card data show more delinquencies in May, verging on 'normal' rates",Seeking Alpha,https://seekingalpha.com/news/3980567-may-credit-card-data-show-more-delinquencies-in-may-verging-on-normal-rates?utm_source=businessinsider&utm_medium=referral,neutral,0.9156733155250549
652,6/23/2023 10:05:00 PM,Capital One Financial Corporation to Webcast Conference Call on Second Quarter 2023 Earnings,PR Newswire,/news/stocks/capital-one-financial-corporation-to-webcast-conference-call-on-second-quarter-2023-earnings-1032407673,positive,0.944200336933136
653,6/24/2023 2:43:32 PM,Capital One Stock (NYSE:COF): Hedge Funds Stay Optimistic Despite Macro Pressures,TipRanks,/news/stocks/capital-one-stock-nyse-cof-hedge-funds-stay-optimistic-despite-macro-pressures-1032408023,negative,0.9226125478744507
654,6/26/2023 10:01:02 PM,What 13 Analyst Ratings Have To Say About Capital One Finl,Benzinga,/news/stocks/what-13-analyst-ratings-have-to-say-about-capital-one-finl-1032410751,positive,0.9438478350639343
655,6/27/2023 8:46:41 AM,Capital One Financial (COF) Receives a Hold from Barclays,TipRanks,/news/stocks/capital-one-financial-cof-receives-a-hold-from-barclays-1032411555,positive,0.8039327263832092
